"","cell_line","COSMIC_ID","drug","log10_dose","viability"
"12914","OVCAR-3",905933,"Navitoclax",0.199,0.714721256073068
"12915","OVCAR-3",905933,"Navitoclax",0.301,0.925620613860016
"12916","OVCAR-3",905933,"Navitoclax",0.5,0.77961284578272
"12917","OVCAR-3",905933,"Navitoclax",0.699,0.550076995419712
"12918","OVCAR-3",905933,"Navitoclax",1,0.230301303365204
"12919","OVCAR-4",905990,"Navitoclax",-2.6987,1.04402267526803
"12920","OVCAR-4",905990,"Navitoclax",-2.3008,1.03919221718213
"12921","OVCAR-4",905990,"Navitoclax",-2.1988,0.958162415931994
"12922","OVCAR-4",905990,"Navitoclax",-1.9998,1.02101986228502
"12923","OVCAR-4",905990,"Navitoclax",-1.8008,1.0782816244614
"12924","OVCAR-4",905990,"Navitoclax",-1.6988,1.04399328332373
"12925","OVCAR-4",905990,"Navitoclax",-1.4998,0.995358312861766
"12926","OVCAR-4",905990,"Navitoclax",-1.3009,1.12609796917976
"12927","OVCAR-4",905990,"Navitoclax",-1.1989,0.982904599051315
"12928","OVCAR-4",905990,"Navitoclax",-0.9998,1.02892136892345
"12929","OVCAR-4",905990,"Navitoclax",-0.8009,1.12173450046021
"12930","OVCAR-4",905990,"Navitoclax",-0.6989,1.00141262242087
"12931","OVCAR-4",905990,"Navitoclax",-0.4999,1.02693987654663
"12932","OVCAR-4",905990,"Navitoclax",-0.301,0.791610820147061
"12933","OVCAR-4",905990,"Navitoclax",-0.1989,0.893462709172262
"12934","OVCAR-4",905990,"Navitoclax",1e-04,0.963776749176903
"12935","OVCAR-4",905990,"Navitoclax",0.199,0.974058355983076
"12936","OVCAR-4",905990,"Navitoclax",0.301,0.808761475574068
"12937","OVCAR-4",905990,"Navitoclax",0.5,0.942078184507287
"12938","OVCAR-4",905990,"Navitoclax",0.699,0.956649933904055
"12939","OVCAR-4",905990,"Navitoclax",1,0.695345689289991
"12940","OVCAR-5",905969,"Navitoclax",-2.6987,0.975177311730794
"12941","OVCAR-5",905969,"Navitoclax",-2.3008,1.11857252010535
"12942","OVCAR-5",905969,"Navitoclax",-2.1988,0.948969727226445
"12943","OVCAR-5",905969,"Navitoclax",-1.9998,1.06281753677246
"12944","OVCAR-5",905969,"Navitoclax",-1.8008,1.19171036942684
"12945","OVCAR-5",905969,"Navitoclax",-1.6988,0.997257630802628
"12946","OVCAR-5",905969,"Navitoclax",-1.4998,0.877813010157705
"12947","OVCAR-5",905969,"Navitoclax",-1.3009,0.939306331606181
"12948","OVCAR-5",905969,"Navitoclax",-1.1989,0.97436718945414
"12949","OVCAR-5",905969,"Navitoclax",-0.9998,1.06704118351563
"12950","OVCAR-5",905969,"Navitoclax",-0.8009,1.02710236841598
"12951","OVCAR-5",905969,"Navitoclax",-0.6989,0.911076901299324
"12952","OVCAR-5",905969,"Navitoclax",-0.4999,0.95353067729302
"12953","OVCAR-5",905969,"Navitoclax",-0.301,1.01248245295768
"12954","OVCAR-5",905969,"Navitoclax",-0.1989,0.856218464214608
"12955","OVCAR-5",905969,"Navitoclax",1e-04,0.87363335973478
"12956","OVCAR-5",905969,"Navitoclax",0.199,0.942980446485754
"12957","OVCAR-5",905969,"Navitoclax",0.301,0.783081888219022
"12958","OVCAR-5",905969,"Navitoclax",0.5,0.638165053803224
"12959","OVCAR-5",905969,"Navitoclax",0.699,0.785682403204037
"12960","OVCAR-5",905969,"Navitoclax",1,0.179899382169614
"12961","OVCAR-8",905991,"Navitoclax",-2.6987,0.962629924722102
"12962","OVCAR-8",905991,"Navitoclax",-2.3008,1.0402341356033
"12963","OVCAR-8",905991,"Navitoclax",-2.1988,1.0067564516561
"12964","OVCAR-8",905991,"Navitoclax",-1.9998,0.975248725925327
"12965","OVCAR-8",905991,"Navitoclax",-1.8008,0.941899548019035
"12966","OVCAR-8",905991,"Navitoclax",-1.6988,1.01757056526509
"12967","OVCAR-8",905991,"Navitoclax",-1.4998,0.978063060203275
"12968","OVCAR-8",905991,"Navitoclax",-1.3009,0.8197886436966
"12969","OVCAR-8",905991,"Navitoclax",-1.1989,1.01964938710713
"12970","OVCAR-8",905991,"Navitoclax",-0.9998,0.969654802237062
"12971","OVCAR-8",905991,"Navitoclax",-0.8009,0.884233108169004
"12972","OVCAR-8",905991,"Navitoclax",-0.6989,0.973095804653286
"12973","OVCAR-8",905991,"Navitoclax",-0.4999,0.921984843850101
"12974","OVCAR-8",905991,"Navitoclax",-0.301,0.857085522639605
"12975","OVCAR-8",905991,"Navitoclax",-0.1989,0.959669614121684
"12976","OVCAR-8",905991,"Navitoclax",1e-04,0.992065241857754
"12977","OVCAR-8",905991,"Navitoclax",0.199,0.89778915741375
"12978","OVCAR-8",905991,"Navitoclax",0.301,0.95430336038595
"12979","OVCAR-8",905991,"Navitoclax",0.5,0.941615694060475
"12980","OVCAR-8",905991,"Navitoclax",0.699,0.826566668318973
"12981","OVCAR-8",905991,"Navitoclax",1,1.02573301859024
"12982","OVISE",1240198,"Navitoclax",-2.6987,1.00407627570973
"12983","OVISE",1240198,"Navitoclax",-2.3008,0.891907274925749
"12984","OVISE",1240198,"Navitoclax",-2.1988,1.03084529561012
"12985","OVISE",1240198,"Navitoclax",-1.9998,0.975848997125539
"12986","OVISE",1240198,"Navitoclax",-1.8008,0.943787361648556
"12987","OVISE",1240198,"Navitoclax",-1.6988,0.908593535216692
"12988","OVISE",1240198,"Navitoclax",-1.4998,0.900697251169207
"12989","OVISE",1240198,"Navitoclax",-1.3009,0.961060627012977
"12990","OVISE",1240198,"Navitoclax",-1.1989,0.792350899558706
"12991","OVISE",1240198,"Navitoclax",-0.9998,0.722219131028143
"12992","OVISE",1240198,"Navitoclax",-0.8009,0.796828952134504
"12993","OVISE",1240198,"Navitoclax",-0.6989,0.587001763232296
"12994","OVISE",1240198,"Navitoclax",-0.4999,0.543770116907975
"12995","OVISE",1240198,"Navitoclax",-0.301,0.675825658639241
"12996","OVISE",1240198,"Navitoclax",-0.1989,0.420915174010115
"12997","OVISE",1240198,"Navitoclax",1e-04,0.299570601581242
"12998","OVISE",1240198,"Navitoclax",0.199,0.534685294876206
"12999","OVISE",1240198,"Navitoclax",0.301,0.38327364202947
"13000","OVISE",1240198,"Navitoclax",0.5,0.118822211810203
"13001","OVISE",1240198,"Navitoclax",0.699,0.327255383929293
"13002","OVISE",1240198,"Navitoclax",1,0.0392754566984078
"13003","OVK-18",1480371,"Navitoclax",-2.6987,0.92437115153792
"13004","OVK-18",1480371,"Navitoclax",-2.1988,1.01984885108924
"13005","OVK-18",1480371,"Navitoclax",-1.6988,1.09676375465108
"13006","OVK-18",1480371,"Navitoclax",-1.1989,1.04371133920727
"13007","OVK-18",1480371,"Navitoclax",-0.6989,1.08880034291866
"13008","OVK-18",1480371,"Navitoclax",-0.1989,0.889881532083606
"13009","OVK-18",1480371,"Navitoclax",0.301,0.690990468327755
"13010","OVKATE",1240199,"Navitoclax",-2.6987,1.00692693887857
"13011","OVKATE",1240199,"Navitoclax",-2.3008,1.01008222801896
"13012","OVKATE",1240199,"Navitoclax",-2.1988,0.978403775200832
"13013","OVKATE",1240199,"Navitoclax",-1.9998,0.922622844260217
"13014","OVKATE",1240199,"Navitoclax",-1.8008,0.937557295978279
"13015","OVKATE",1240199,"Navitoclax",-1.6988,0.982643847026384
"13016","OVKATE",1240199,"Navitoclax",-1.4998,0.941208659349929
"13017","OVKATE",1240199,"Navitoclax",-1.3009,0.954830299224639
"13018","OVKATE",1240199,"Navitoclax",-1.1989,1.02394884265722
"13019","OVKATE",1240199,"Navitoclax",-0.9998,1.01873064550074
"13020","OVKATE",1240199,"Navitoclax",-0.8009,0.954830299224639
"13021","OVKATE",1240199,"Navitoclax",-0.6989,1.03147039216192
"13022","OVKATE",1240199,"Navitoclax",-0.4999,0.984607997203394
"13023","OVKATE",1240199,"Navitoclax",-0.301,0.816682409243816
"13024","OVKATE",1240199,"Navitoclax",-0.1989,0.856109491248139
"13025","OVKATE",1240199,"Navitoclax",1e-04,0.953599202743071
"13026","OVKATE",1240199,"Navitoclax",0.199,1.03772626041114
"13027","OVKATE",1240199,"Navitoclax",0.301,0.756895325480455
"13028","OVKATE",1240199,"Navitoclax",0.5,0.75830218240248
"13029","OVKATE",1240199,"Navitoclax",0.699,0.571499716719649
"13030","OVKATE",1240199,"Navitoclax",1,0.321259821985752
"13031","OVMIU",1240200,"Navitoclax",-2.6987,0.943153290129307
"13032","OVMIU",1240200,"Navitoclax",-2.3008,0.841072014201989
"13033","OVMIU",1240200,"Navitoclax",-2.1988,0.957627426915284
"13034","OVMIU",1240200,"Navitoclax",-1.9998,1.03476003409191
"13035","OVMIU",1240200,"Navitoclax",-1.8008,0.889146082379427
"13036","OVMIU",1240200,"Navitoclax",-1.6988,0.933470907784654
"13037","OVMIU",1240200,"Navitoclax",-1.4998,1.07869264467911
"13038","OVMIU",1240200,"Navitoclax",-1.3009,0.842841497532812
"13039","OVMIU",1240200,"Navitoclax",-1.1989,1.00524096238377
"13040","OVMIU",1240200,"Navitoclax",-0.9998,0.944688991465445
"13041","OVMIU",1240200,"Navitoclax",-0.8009,0.917625450935531
"13042","OVMIU",1240200,"Navitoclax",-0.6989,0.951664304856244
"13043","OVMIU",1240200,"Navitoclax",-0.4999,0.777781834924972
"13044","OVMIU",1240200,"Navitoclax",-0.301,0.68081270285031
"13045","OVMIU",1240200,"Navitoclax",-0.1989,0.779506705261057
"13046","OVMIU",1240200,"Navitoclax",1e-04,0.527329190887093
"13047","OVMIU",1240200,"Navitoclax",0.199,0.668351814973244
"13048","OVMIU",1240200,"Navitoclax",0.301,0.722339632003998
"13049","OVMIU",1240200,"Navitoclax",0.5,0.476916979784423
"13050","OVMIU",1240200,"Navitoclax",0.699,0.465401389997896
"13051","OVMIU",1240200,"Navitoclax",1,0.108039296538175
"13052","OVTOKO",1298365,"Navitoclax",-2.6987,0.987513047485876
"13053","OVTOKO",1298365,"Navitoclax",-2.3008,0.832058757340484
"13054","OVTOKO",1298365,"Navitoclax",-2.1988,0.90623738954843
"13055","OVTOKO",1298365,"Navitoclax",-1.9998,1.03320581387438
"13056","OVTOKO",1298365,"Navitoclax",-1.8008,0.903341520382497
"13057","OVTOKO",1298365,"Navitoclax",-1.6988,0.979988552062375
"13058","OVTOKO",1298365,"Navitoclax",-1.4998,0.999194540238503
"13059","OVTOKO",1298365,"Navitoclax",-1.3009,1.02123776026285
"13060","OVTOKO",1298365,"Navitoclax",-1.1989,1.0495304316545
"13061","OVTOKO",1298365,"Navitoclax",-0.9998,1.03320581387438
"13062","OVTOKO",1298365,"Navitoclax",-0.8009,0.985582036133583
"13063","OVTOKO",1298365,"Navitoclax",-0.6989,0.98980266019721
"13064","OVTOKO",1298365,"Navitoclax",-0.4999,1.09271895651066
"13065","OVTOKO",1298365,"Navitoclax",-0.301,0.859453139113169
"13066","OVTOKO",1298365,"Navitoclax",-0.1989,0.876458388741672
"13067","OVTOKO",1298365,"Navitoclax",1e-04,1.10546989101086
"13068","OVTOKO",1298365,"Navitoclax",0.199,0.829304976554958
"13069","OVTOKO",1298365,"Navitoclax",0.301,0.910183378212443
"13070","OVTOKO",1298365,"Navitoclax",0.5,0.967290859082002
"13071","OVTOKO",1298365,"Navitoclax",0.699,0.755268432727419
"13072","OVTOKO",1298365,"Navitoclax",1,0.878007972674585
"13073","P12-ICHIKAWA",909251,"Navitoclax",-2.6987,1.00662843919495
"13074","P12-ICHIKAWA",909251,"Navitoclax",-2.3008,1.18011996482401
"13075","P12-ICHIKAWA",909251,"Navitoclax",-2.1988,0.970231202596888
"13076","P12-ICHIKAWA",909251,"Navitoclax",-1.9998,1.08708301861117
"13077","P12-ICHIKAWA",909251,"Navitoclax",-1.8008,1.16918903242108
"13078","P12-ICHIKAWA",909251,"Navitoclax",-1.6988,1.06123256995303
"13079","P12-ICHIKAWA",909251,"Navitoclax",-1.4998,1.07783848776497
"13080","P12-ICHIKAWA",909251,"Navitoclax",-1.3009,0.864544436527708
"13081","P12-ICHIKAWA",909251,"Navitoclax",-1.1989,0.88083535227122
"13082","P12-ICHIKAWA",909251,"Navitoclax",-0.9998,0.831196696820822
"13083","P12-ICHIKAWA",909251,"Navitoclax",-0.8009,0.372325694168477
"13084","P12-ICHIKAWA",909251,"Navitoclax",-0.6989,0.329464390218142
"13085","P12-ICHIKAWA",909251,"Navitoclax",-0.4999,0.0884253837072187
"13086","P12-ICHIKAWA",909251,"Navitoclax",-0.301,0.0602957747382954
"13087","P12-ICHIKAWA",909251,"Navitoclax",-0.1989,0.0273623609376209
"13088","P12-ICHIKAWA",909251,"Navitoclax",1e-04,1.16569973134454
"13089","P12-ICHIKAWA",909251,"Navitoclax",0.199,0.0400024742234352
"13090","P12-ICHIKAWA",909251,"Navitoclax",0.301,0.0439720139281427
"13091","P12-ICHIKAWA",909251,"Navitoclax",0.5,-0.0147924772284404
"13092","P12-ICHIKAWA",909251,"Navitoclax",0.699,0.0698051957525053
"13093","P12-ICHIKAWA",909251,"Navitoclax",1,-0.000925680959141969
"13094","P30-OHK",909252,"Navitoclax",-2.6987,0.995614808524879
"13095","P30-OHK",909252,"Navitoclax",-2.3008,0.928415140217366
"13096","P30-OHK",909252,"Navitoclax",-2.1988,0.964897056131279
"13097","P30-OHK",909252,"Navitoclax",-1.9998,1.04988486031167
"13098","P30-OHK",909252,"Navitoclax",-1.8008,1.21794005957318
"13099","P30-OHK",909252,"Navitoclax",-1.6988,1.11233198982805
"13100","P30-OHK",909252,"Navitoclax",-1.4998,1.01478607625113
"13101","P30-OHK",909252,"Navitoclax",-1.3009,0.814873141600385
"13102","P30-OHK",909252,"Navitoclax",-1.1989,0.936106389835141
"13103","P30-OHK",909252,"Navitoclax",-0.9998,0.956589363566649
"13104","P30-OHK",909252,"Navitoclax",-0.8009,0.751244732767332
"13105","P30-OHK",909252,"Navitoclax",-0.6989,0.72167309614982
"13106","P30-OHK",909252,"Navitoclax",-0.4999,0.708163647831733
"13107","P30-OHK",909252,"Navitoclax",-0.301,0.571608006763268
"13108","P30-OHK",909252,"Navitoclax",-0.1989,0.612979016632435
"13109","P30-OHK",909252,"Navitoclax",1e-04,0.926112453287219
"13110","P30-OHK",909252,"Navitoclax",0.199,0.266019393544965
"13111","P30-OHK",909252,"Navitoclax",0.301,0.311505667544918
"13112","P30-OHK",909252,"Navitoclax",0.5,0.265035778926541
"13113","P30-OHK",909252,"Navitoclax",0.699,0.102668199580206
"13114","P30-OHK",909252,"Navitoclax",1,0.0223187637281994
"13115","P31-FUJ",909253,"Navitoclax",-2.6987,0.964368247511768
"13116","P31-FUJ",909253,"Navitoclax",-2.3008,1.02849901047878
"13117","P31-FUJ",909253,"Navitoclax",-2.1988,1.09688504485474
"13118","P31-FUJ",909253,"Navitoclax",-1.9998,1.25911294247726
"13119","P31-FUJ",909253,"Navitoclax",-1.8008,0.924205822411794
"13120","P31-FUJ",909253,"Navitoclax",-1.6988,1.07278066674377
"13121","P31-FUJ",909253,"Navitoclax",-1.4998,1.03912870307757
"13122","P31-FUJ",909253,"Navitoclax",-1.3009,0.912160693649127
"13123","P31-FUJ",909253,"Navitoclax",-1.1989,0.962180064898083
"13124","P31-FUJ",909253,"Navitoclax",-0.9998,0.992272173265456
"13125","P31-FUJ",909253,"Navitoclax",-0.8009,0.524785995114598
"13126","P31-FUJ",909253,"Navitoclax",-0.6989,0.705922113573824
"13127","P31-FUJ",909253,"Navitoclax",-0.4999,0.592067609459606
"13128","P31-FUJ",909253,"Navitoclax",-0.301,0.310575760952059
"13129","P31-FUJ",909253,"Navitoclax",-0.1989,0.372401840015537
"13130","P31-FUJ",909253,"Navitoclax",1e-04,0.386570413093613
"13131","P31-FUJ",909253,"Navitoclax",0.199,0.258450151463447
"13132","P31-FUJ",909253,"Navitoclax",0.301,0.242806438308635
"13133","P31-FUJ",909253,"Navitoclax",0.5,0.20993412277131
"13134","P31-FUJ",909253,"Navitoclax",0.699,0.166202092159125
"13135","P31-FUJ",909253,"Navitoclax",1,0.127010892073228
"13136","P32-ISH",1330987,"Navitoclax",-2.6987,0.976400585782269
"13137","P32-ISH",1330987,"Navitoclax",-2.3008,1.07983252491059
"13138","P32-ISH",1330987,"Navitoclax",-2.1988,1.03429342270526
"13139","P32-ISH",1330987,"Navitoclax",-1.9998,1.21789130345986
"13140","P32-ISH",1330987,"Navitoclax",-1.8008,1.26820640880546
"13141","P32-ISH",1330987,"Navitoclax",-1.6988,0.993344470434137
"13142","P32-ISH",1330987,"Navitoclax",-1.4998,1.08527518355052
"13143","P32-ISH",1330987,"Navitoclax",-1.3009,1.01702613077322
"13144","P32-ISH",1330987,"Navitoclax",-1.1989,1.05264068054103
"13145","P32-ISH",1330987,"Navitoclax",-0.9998,0.967715989643661
"13146","P32-ISH",1330987,"Navitoclax",-0.8009,1.04300483040379
"13147","P32-ISH",1330987,"Navitoclax",-0.6989,1.05547697160742
"13148","P32-ISH",1330987,"Navitoclax",-0.4999,1.08937391931273
"13149","P32-ISH",1330987,"Navitoclax",-0.301,0.958568394289798
"13150","P32-ISH",1330987,"Navitoclax",-0.1989,0.987701432999949
"13151","P32-ISH",1330987,"Navitoclax",1e-04,1.16320197380631
"13152","P32-ISH",1330987,"Navitoclax",0.199,0.947742048672178
"13153","P32-ISH",1330987,"Navitoclax",0.301,0.801333474178695
"13154","P32-ISH",1330987,"Navitoclax",0.5,0.600032292694516
"13155","P32-ISH",1330987,"Navitoclax",0.699,0.722608418046354
"13156","P32-ISH",1330987,"Navitoclax",1,0.0835577128074994
"13157","PA-1",909255,"Navitoclax",-2.6987,1.03721874354106
"13158","PA-1",909255,"Navitoclax",-2.3008,0.934896755885333
"13159","PA-1",909255,"Navitoclax",-2.1988,0.927745060667855
"13160","PA-1",909255,"Navitoclax",-1.9998,1.03803043846443
"13161","PA-1",909255,"Navitoclax",-1.8008,1.17750069760671
"13162","PA-1",909255,"Navitoclax",-1.6988,0.95223328731615
"13163","PA-1",909255,"Navitoclax",-1.4998,0.929254288985071
"13164","PA-1",909255,"Navitoclax",-1.3009,0.773189001218587
"13165","PA-1",909255,"Navitoclax",-1.1989,0.919697858963082
"13166","PA-1",909255,"Navitoclax",-0.9998,1.06525608455652
"13167","PA-1",909255,"Navitoclax",-0.8009,0.854085188273223
"13168","PA-1",909255,"Navitoclax",-0.6989,0.947851159962619
"13169","PA-1",909255,"Navitoclax",-0.4999,0.908856126897503
"13170","PA-1",909255,"Navitoclax",-0.301,0.943020222367806
"13171","PA-1",909255,"Navitoclax",-0.1989,0.834736212672514
"13172","PA-1",909255,"Navitoclax",1e-04,0.915641465939029
"13173","PA-1",909255,"Navitoclax",0.199,0.65192934007916
"13174","PA-1",909255,"Navitoclax",0.301,0.828335430884091
"13175","PA-1",909255,"Navitoclax",0.5,0.776225928365324
"13176","PA-1",909255,"Navitoclax",0.699,0.231455330168611
"13177","PA-1",909255,"Navitoclax",1,0.0963433853970644
"13178","PA-TU-8902",1298526,"Navitoclax",-2.6987,0.937443521225083
"13179","PA-TU-8902",1298526,"Navitoclax",-2.3008,0.905278154483313
"13180","PA-TU-8902",1298526,"Navitoclax",-2.1988,0.991432883944966
"13181","PA-TU-8902",1298526,"Navitoclax",-2.0103,0.958844430690032
"13182","PA-TU-8902",1298526,"Navitoclax",-1.9998,1.0637227493184
"13183","PA-TU-8902",1298526,"Navitoclax",-1.8008,0.982166595026692
"13184","PA-TU-8902",1298526,"Navitoclax",-1.6988,0.978276506961684
"13185","PA-TU-8902",1298526,"Navitoclax",-1.4998,1.09459739721092
"13186","PA-TU-8902",1298526,"Navitoclax",-1.4082,0.944852863410461
"13187","PA-TU-8902",1298526,"Navitoclax",-1.3009,0.933464325048744
"13188","PA-TU-8902",1298526,"Navitoclax",-1.1989,1.08228765484
"13189","PA-TU-8902",1298526,"Navitoclax",-0.9998,1.05548100446776
"13190","PA-TU-8902",1298526,"Navitoclax",-0.8062,0.950806997499145
"13191","PA-TU-8902",1298526,"Navitoclax",-0.8009,0.946283534877741
"13192","PA-TU-8902",1298526,"Navitoclax",-0.6989,1.02171321547298
"13193","PA-TU-8902",1298526,"Navitoclax",-0.4999,0.884573242828019
"13194","PA-TU-8902",1298526,"Navitoclax",-0.301,0.98728891527217
"13195","PA-TU-8902",1298526,"Navitoclax",-0.2041,0.955768409075889
"13196","PA-TU-8902",1298526,"Navitoclax",-0.1989,0.96904637860692
"13197","PA-TU-8902",1298526,"Navitoclax",1e-04,0.730174487127503
"13198","PA-TU-8902",1298526,"Navitoclax",0.199,0.905278154483313
"13199","PA-TU-8902",1298526,"Navitoclax",0.301,0.95325872622698
"13200","PA-TU-8902",1298526,"Navitoclax",0.3979,0.747401541332253
"13201","PA-TU-8902",1298526,"Navitoclax",0.5,0.542834268262325
"13202","PA-TU-8902",1298526,"Navitoclax",0.699,0.595635964327262
"13203","PA-TU-8902",1298526,"Navitoclax",1,0.402024259620788
"13204","PA-TU-8988T",1240201,"Navitoclax",-2.6987,0.967802069344524
"13205","PA-TU-8988T",1240201,"Navitoclax",-2.3008,0.968911405331405
"13206","PA-TU-8988T",1240201,"Navitoclax",-2.1988,0.9519231909709
"13207","PA-TU-8988T",1240201,"Navitoclax",-2.0103,1.00768342143838
"13208","PA-TU-8988T",1240201,"Navitoclax",-1.9998,1.11215292110656
"13209","PA-TU-8988T",1240201,"Navitoclax",-1.8008,1.02816024665852
"13210","PA-TU-8988T",1240201,"Navitoclax",-1.6988,1.07887119114486
"13211","PA-TU-8988T",1240201,"Navitoclax",-1.4998,1.06777832978385
"13212","PA-TU-8988T",1240201,"Navitoclax",-1.4082,1.01497043974249
"13213","PA-TU-8988T",1240201,"Navitoclax",-1.3009,0.937281702878339
"13214","PA-TU-8988T",1240201,"Navitoclax",-1.1989,1.0967427130791
"13215","PA-TU-8988T",1240201,"Navitoclax",-0.9998,0.958098477072062
"13216","PA-TU-8988T",1240201,"Navitoclax",-0.8062,1.0164204000259
"13217","PA-TU-8988T",1240201,"Navitoclax",-0.8009,0.830608980879764
"13218","PA-TU-8988T",1240201,"Navitoclax",-0.6989,1.02928342587089
"13219","PA-TU-8988T",1240201,"Navitoclax",-0.4999,1.0931464589825
"13220","PA-TU-8988T",1240201,"Navitoclax",-0.301,0.976808494440601
"13221","PA-TU-8988T",1240201,"Navitoclax",-0.2041,0.973305779234864
"13222","PA-TU-8988T",1240201,"Navitoclax",-0.1989,0.9519231909709
"13223","PA-TU-8988T",1240201,"Navitoclax",1e-04,1.10264969004453
"13224","PA-TU-8988T",1240201,"Navitoclax",0.199,0.937281702878339
"13225","PA-TU-8988T",1240201,"Navitoclax",0.301,0.965809425783911
"13226","PA-TU-8988T",1240201,"Navitoclax",0.3979,0.890667635540243
"13227","PA-TU-8988T",1240201,"Navitoclax",0.5,0.738306806600207
"13228","PA-TU-8988T",1240201,"Navitoclax",0.699,0.817048630152001
"13229","PA-TU-8988T",1240201,"Navitoclax",1,0.643469774218619
"13230","PANC-02-03",1298475,"Navitoclax",-2.6987,1.04498307004829
"13231","PANC-02-03",1298475,"Navitoclax",-2.3008,0.965021066574867
"13232","PANC-02-03",1298475,"Navitoclax",-2.1988,1.05518176662697
"13233","PANC-02-03",1298475,"Navitoclax",-2.0103,0.89209017601088
